StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,Attention Check,medicaid-1_1,medicaid-2_1,medicaid-3_1,medicaid-4_1,veterans-1_1,veterans-2_1,veterans-3_1,veterans-4_1,pensions-1_1,pensions-2_1,pensions-3_1,pensions-4_1,foreign_aid-1_1,foreign_aid-2_1,foreign_aid-3_1,foreign_aid-4_1,confinement-1_1,confinement-2_1,confinement-3_1,confinement-4_1,suicide-1_1,suicide-2_1,suicide-3_1,suicide-4_1,border-1_1,border-2_1,border-3_1,border-4_1,felon_voting-1_1,felon_voting-2_1,felon_voting-3_1,felon_voting-4_1,affirmative_action-1_1,affirmative_action-2_1,affirmative_action-3_1,affirmative_action-4_1,electoral_college-1_1,electoral_college-2_1,electoral_college-3_1,electoral_college-4_1,authorship,PROLIFIC_PID,issue,model,variant
2024-03-12 16:56:11,2024-03-12 16:58:12,IP Address,65.60.153.5,100,120,True,2024-03-12 16:58:12,R_1UCy3A0Map93mdH,,,,,40.0337,-83.1319,anonymous,EN,I agree to take part,5e3461bd8ec4fc0230fef43a,On-line sources only,,,,,,,,,,,,,60,40,60,40,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,5e3461bd8ec4fc0230fef43a,foreign aid,Llama-2-instruct,3
2024-03-12 16:56:31,2024-03-12 16:58:24,IP Address,108.204.125.177,100,113,True,2024-03-12 16:58:25,R_2YrvDqKx6xnZGH7,,,,,38.5092,-121.4956,anonymous,EN,I agree to take part,5db3a4ad4e72fe000cfb3dc9,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,A political strategist / consultant,5db3a4ad4e72fe000cfb3dc9,felons voting,Llama-2-instruct,3
2024-03-12 16:56:27,2024-03-12 16:58:28,IP Address,74.110.191.85,100,120,True,2024-03-12 16:58:28,R_8NsHnqsbFfW1sx3,,,,,37.5147,-77.5034,anonymous,EN,I agree to take part,5f60d14a4b540f04a9473cb7,On-line sources only,,,,,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,5f60d14a4b540f04a9473cb7,veteran healthcare,OpenOrca,3
2024-03-12 16:56:07,2024-03-12 16:58:29,IP Address,172.73.37.134,100,142,True,2024-03-12 16:58:30,R_1JK4loVhfXc3AIF,,,,,35.2916,-80.8201,anonymous,EN,I agree to take part,5c0d7f78594d920001680447,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,5,95,96,An AI language model,5c0d7f78594d920001680447,electoral college,shareGPT,1
2024-03-12 16:56:39,2024-03-12 16:58:47,IP Address,50.248.221.29,100,128,True,2024-03-12 16:58:47,R_7y3MOcaKT7T3uMN,,,,,47.63,-122.2972,anonymous,EN,I agree to take part,5ed67cbe121a540bac7cad09,On-line sources only,,,,,77,69,72,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5ed67cbe121a540bac7cad09,veteran healthcare,Llama-2-instruct,1
2024-03-12 16:57:52,2024-03-12 16:59:11,IP Address,98.240.131.88,100,79,True,2024-03-12 16:59:11,R_3OHMGDYeBuMLjMC,,,,,45.0196,-93.2402,anonymous,EN,I agree to take part,6335b5fdc41e92fb73e7c2df,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,82,100,,,,,,,,,,,,,,,,,A political science graduate student,6335b5fdc41e92fb73e7c2df,assisted suicide,shareGPT,2
2024-03-12 16:59:08,2024-03-12 16:59:57,IP Address,73.144.209.175,100,49,True,2024-03-12 16:59:57,R_3fPruVRhSxqaYqy,,,,,42.7606,-84.5563,anonymous,EN,I agree to take part,61548e103213611528722709,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,23,68,72,,,,,A political science graduate student,61548e103213611528722709,affirmative action,OpenOrca,1
2024-03-12 16:55:51,2024-03-12 17:00:02,IP Address,173.68.28.101,100,250,True,2024-03-12 17:00:02,R_2G4vyBUvBfZnGoh,,,,,40.7547,-73.9614,anonymous,EN,I agree to take part,5bc762b0ad6e320001304f95,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,A political science graduate student,5bc762b0ad6e320001304f95,electoral college,OpenOrca,3
2024-03-12 16:58:15,2024-03-12 17:00:17,IP Address,73.247.21.134,100,121,True,2024-03-12 17:00:17,R_2gm2KfwQOzaN94J,,,,,41.5335,-87.8931,anonymous,EN,I agree to take part,5fb6da2d039b27111314d871,On-line sources only,,,,,,,,,,,,,,,,,9,100,8,9,,,,,,,,,,,,,,,,,,,,,A political journalist,5fb6da2d039b27111314d871,solitary confinement,shareGPT,1
2024-03-12 16:55:20,2024-03-12 17:01:08,IP Address,174.215.240.216,100,347,True,2024-03-12 17:01:08,R_7kGKFsSXSzYtHPF,,,,,41.2581,-95.9325,anonymous,EN,I agree to take part,65b929230cff388d15dd5c4c,On-line sources only,,,,,,,,,90,10,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65b929230cff388d15dd5c4c,pensions,OpenOrca,1
2024-03-12 16:59:06,2024-03-12 17:01:19,IP Address,73.132.193.226,100,132,True,2024-03-12 17:01:19,R_1kxmHqsZPCjh0T7,,,,,39.3641,-77.4622,anonymous,EN,I agree to take part,65e1e246ea1b2826655d2096,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,65,30,55,61,,,,,,,,,,,,,A political strategist / consultant,65e1e246ea1b2826655d2096,border restrictions,shareGPT,2
2024-03-12 16:58:58,2024-03-12 17:01:46,IP Address,73.90.201.118,100,167,True,2024-03-12 17:01:46,R_3w7tDdz3gTfObXN,,,,,38.5559,-121.7391,anonymous,EN,I agree to take part,65ee434eaa1aed668c84eb70,On-line sources only,0,87,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65ee434eaa1aed668c84eb70,medicaid,Llama-2-instruct,1
2024-03-12 17:01:32,2024-03-12 17:02:31,IP Address,74.76.255.179,100,58,True,2024-03-12 17:02:31,R_6WChWONqZUe6FVr,,,,,42.9554,-78.8638,anonymous,EN,I agree to take part,611ee12b0e9abaefd865f415,On-line sources only,,,,,,,,,,,,,20,74,23,21,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,611ee12b0e9abaefd865f415,foreign aid,OpenOrca,2
2024-03-12 17:01:02,2024-03-12 17:02:58,IP Address,184.15.221.160,100,116,True,2024-03-12 17:02:59,R_1m3ridrxiRTRak3,,,,,39.494,-80.2221,anonymous,EN,I agree to take part,570d891d42a1db000fc65b4d,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,61,22,29,,,,,A political journalist,570d891d42a1db000fc65b4d,affirmative action,OpenOrca,2
2024-03-12 17:00:37,2024-03-12 17:03:02,IP Address,172.220.15.197,100,145,True,2024-03-12 17:03:02,R_3XBpEXvHNL8oqad,,,,,43.0344,-89.5007,anonymous,EN,I agree to take part,5f3eeb74bfbc021a779796d2,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,A political science graduate student,5f3eeb74bfbc021a779796d2,assisted suicide,OpenOrca,3
2024-03-12 17:01:58,2024-03-12 17:04:54,IP Address,74.77.244.229,100,176,True,2024-03-12 17:04:55,R_7DOtMUUKezVaQY8,,,,,42.4325,-79.3329,anonymous,EN,I agree to take part,558ffe16fdf99b3f7aada34d,On-line sources only,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,558ffe16fdf99b3f7aada34d,pensions,GPT-4_Alpaca,3
2024-03-12 17:03:15,2024-03-12 17:05:13,IP Address,104.58.213.73,100,118,True,2024-03-12 17:05:14,R_2LbOebYsStl14yd,,,,,41.877,-87.7838,anonymous,EN,I agree to take part,65f04f40c4fdb50a60fa96c5,On-line sources only,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,65f04f40c4fdb50a60fa96c5,medicaid,GPT-4_Alpaca,1
2024-03-12 17:04:10,2024-03-12 17:05:42,IP Address,174.104.40.18,100,92,True,2024-03-12 17:05:43,R_1R1G4rA5ezcEhns,,,,,42.0753,-80.0671,anonymous,EN,I agree to take part,63daf5a89c63648ec34664fb,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,64,50,70,50,,,,,,,,,,,,,A political journalist,63daf5a89c63648ec34664fb,border restrictions,GPT-4_Alpaca,3
2024-03-12 17:05:41,2024-03-12 17:06:45,IP Address,98.28.117.132,100,64,True,2024-03-12 17:06:46,R_24jDE6m4YPBLJdQ,,,,,40.3916,-84.3835,anonymous,EN,I agree to take part,6334fc9c906ca469677d752e,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,23,70,26,,,,,,,,,An AI language model,6334fc9c906ca469677d752e,felons voting,OpenOrca,3
2024-03-12 17:04:00,2024-03-12 17:07:15,IP Address,24.49.5.165,100,195,True,2024-03-12 17:07:16,R_2DnJTT9RQT0R0CV,,,,,36.9858,-79.8828,anonymous,EN,I agree to take part,629e112d75f3665c8362ab6f,On-line sources only,,,,,,,,,,,,,,,,,79,19,43,29,,,,,,,,,,,,,,,,,,,,,A politician,629e112d75f3665c8362ab6f,solitary confinement,shareGPT,2
2024-03-12 16:57:52,2024-03-12 17:07:16,IP Address,24.15.28.56,100,563,True,2024-03-12 17:07:16,R_3HStMTPjEvb9uDN,,,,,41.6786,-85.9579,anonymous,EN,I agree to take part,6440a346613f4f11683b8f20,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,50,66,84,,,,,,,,,A political journalist,6440a346613f4f11683b8f20,felons voting,shareGPT,2
2024-03-12 17:05:34,2024-03-12 17:08:01,IP Address,69.137.36.73,100,146,True,2024-03-12 17:08:02,R_7q0IGoAQTjla7kJ,,,,,39.6249,-75.8351,anonymous,EN,I agree to take part,5b15d4dee9270900013c7967,On-line sources only,,,,,,,,,,,,,,,,,,,,,90,0,90,90,,,,,,,,,,,,,,,,,An AI language model,5b15d4dee9270900013c7967,assisted suicide,GPT-4_Alpaca,1
2024-03-12 17:05:56,2024-03-12 17:08:02,IP Address,99.24.171.159,100,126,True,2024-03-12 17:08:02,R_1ZUFP9w7fmTSslr,,,,,42.7686,-86.117,anonymous,EN,I agree to take part,6129496a59a1902bba202a45,On-line sources only,,,,,,,,,,,,,,,,,10,80,15,10,,,,,,,,,,,,,,,,,,,,,A political science graduate student,6129496a59a1902bba202a45,solitary confinement,Llama-2-instruct,3
2024-03-12 17:05:43,2024-03-12 17:08:04,IP Address,12.51.31.165,100,141,True,2024-03-12 17:08:04,R_2rBrXg9I1aAFlBH,,,,,33.7485,-84.3871,anonymous,EN,I agree to take part,6320b3ef5b3c6405eea0f4ca,On-line sources only,,,,,92,32,29,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,6320b3ef5b3c6405eea0f4ca,veteran healthcare,shareGPT,2
2024-03-12 17:05:50,2024-03-12 17:08:16,IP Address,76.38.162.110,100,146,True,2024-03-12 17:08:17,R_7JFyol6bJrocXLQ,,,,,43.0451,-76.1739,anonymous,EN,I agree to take part,61036339a5e6221b21c1a8af,On-line sources only,30,71,28,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,61036339a5e6221b21c1a8af,medicaid,OpenOrca,2
2024-03-12 17:06:24,2024-03-12 17:08:17,IP Address,217.180.218.146,100,112,True,2024-03-12 17:08:17,R_5D3HkISmixbmaZP,,,,,42.7348,-84.6245,anonymous,EN,I agree to take part,610a01877a93184f669aa4f2,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,61,60,,,,,A political science graduate student,610a01877a93184f669aa4f2,affirmative action,shareGPT,2
2024-03-12 17:04:13,2024-03-12 17:08:18,IP Address,174.175.187.88,100,245,True,2024-03-12 17:08:19,R_1QxzLZ0fGDxQuih,,,,,40.3368,-75.8744,anonymous,EN,I agree to take part,6310b35d758f80e9cf3f4e41,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political strategist / consultant,6310b35d758f80e9cf3f4e41,electoral college,shareGPT,2
2024-03-12 17:05:57,2024-03-12 17:08:19,IP Address,98.166.233.4,100,142,True,2024-03-12 17:08:20,R_71QCb6xJsY4WG5P,,,,,36.9456,-76.254,anonymous,EN,I agree to take part,65d252f3b0cc69218baaf919,On-line sources only,,,,,,,,,,,,,71,31,62,65,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65d252f3b0cc69218baaf919,foreign aid,GPT-4_Alpaca,1
2024-03-12 17:06:28,2024-03-12 17:08:54,IP Address,73.120.228.20,100,145,True,2024-03-12 17:08:54,R_7z8RhdCRs9WAWTO,,,,,41.7996,-88.0066,anonymous,EN,I agree to take part,5caab3f119731a00190bbbcd,On-line sources only,,,,,,,,,71,71,63,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,5caab3f119731a00190bbbcd,pensions,shareGPT,2
2024-03-12 17:07:05,2024-03-12 17:08:57,IP Address,69.58.122.123,100,111,True,2024-03-12 17:08:57,R_77C2hWjCUmXTWo1,,,,,39.9914,-83.0034,anonymous,EN,I agree to take part,5c1a7f152a85450001a876e0,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,31,50,69,A political science graduate student,5c1a7f152a85450001a876e0,electoral college,GPT-4_Alpaca,3
2024-03-12 17:08:11,2024-03-12 17:09:57,IP Address,65.51.89.34,100,106,True,2024-03-12 17:09:58,R_1dRWjlBnUyVJEjS,,,,,40.9163,-73.7898,anonymous,EN,I agree to take part,615d1bf915a5a74842395a3c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,90,14,100,95,,,,,,,,,,,,,A college Professor,615d1bf915a5a74842395a3c,border restrictions,OpenOrca,3
2024-03-12 16:58:22,2024-03-12 17:10:03,IP Address,73.106.111.170,100,701,True,2024-03-12 17:10:04,R_8t2BofEnxSjF7ah,,,,,33.6992,-84.7478,anonymous,EN,I agree to take part,65c7d472725def92942c2d14,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,85,100,,,,,,,,,A college Professor,65c7d472725def92942c2d14,felons voting,shareGPT,2
2024-03-12 17:12:28,2024-03-12 17:15:19,IP Address,76.219.73.98,100,171,True,2024-03-12 17:15:20,R_5GEII8wcCkZ36YF,,,,,34.1147,-117.3845,anonymous,EN,I agree to take part,59e29e405de9b000017ecebf,On-line sources only,,,,,,,,,70,30,70,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,59e29e405de9b000017ecebf,pensions,OpenOrca,2
2024-03-12 17:13:41,2024-03-12 17:15:30,IP Address,99.85.8.204,100,108,True,2024-03-12 17:15:30,R_3psTOfDX7m0UL1m,,,,,30.0074,-90.115,anonymous,EN,I agree to take part,5fe18e1c8929f0c2a41e43d8,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,82,25,0,,,,,An AI language model,5fe18e1c8929f0c2a41e43d8,affirmative action,GPT-4_Alpaca,2
2024-03-12 17:14:31,2024-03-12 17:15:54,IP Address,75.99.100.226,100,82,True,2024-03-12 17:15:55,R_7Ua5E02vzO5dksP,,,,,40.9419,-73.9957,anonymous,EN,I agree to take part,5cf7bfff528ef50001e96f69,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,70,40,60,60,,,,,,,,,,,,,An AI language model,5cf7bfff528ef50001e96f69,border restrictions,Llama-2-instruct,3
2024-03-12 17:10:30,2024-03-12 17:16:41,IP Address,24.170.192.99,100,371,True,2024-03-12 17:16:41,R_2NtfmRRLdurqCp8,,,,,29.6138,-82.386,anonymous,EN,I agree to take part,60bae671bf92bf34f7a774ce,On-line sources only,,,,,70,20,75,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,60bae671bf92bf34f7a774ce,veteran healthcare,GPT-4_Alpaca,3
2024-03-12 17:13:58,2024-03-12 17:17:31,IP Address,74.105.153.191,100,212,True,2024-03-12 17:17:32,R_30MJQSKqFLKafqL,,,,,40.4193,-74.179,anonymous,EN,I agree to take part,582c83a0bbb67e0001e49ec1,On-line sources only,,,,,,,,,,,,,,,,,20,80,55,70,,,,,,,,,,,,,,,,,,,,,A college Professor,582c83a0bbb67e0001e49ec1,solitary confinement,GPT-4_Alpaca,3
2024-03-12 17:16:42,2024-03-12 17:17:48,IP Address,74.77.192.166,100,65,True,2024-03-12 17:17:48,R_360Rlaz58GAjvl7,,,,,44.1407,-76.0634,anonymous,EN,I agree to take part,5c3ed962c2d0b700017cd343,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,72,59,32,A political science graduate student,5c3ed962c2d0b700017cd343,electoral college,Llama-2-instruct,3
2024-03-12 17:16:24,2024-03-12 17:18:02,IP Address,96.234.72.136,100,97,True,2024-03-12 17:18:03,R_2dhmcDAC2SBJsHk,,,,,40.7643,-74.148,anonymous,EN,I agree to take part,60fefbade0cc959aca443c7d,On-line sources only,,,,,,,,,,,,,,,,,,,,,32,70,49,20,,,,,,,,,,,,,,,,,An AI language model,60fefbade0cc959aca443c7d,assisted suicide,shareGPT,1
2024-03-12 17:16:51,2024-03-12 17:18:03,IP Address,216.196.219.250,100,72,True,2024-03-12 17:18:04,R_3QA5V4cC20mk9ww,,,,,39.0385,-84.5456,anonymous,EN,I agree to take part,572b6ced3ab9df0008b9ad52,On-line sources only,,,,,,,,,,,,,80,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,572b6ced3ab9df0008b9ad52,foreign aid,shareGPT,1
2024-03-12 17:16:55,2024-03-12 17:18:29,IP Address,107.198.40.32,100,94,True,2024-03-12 17:18:30,R_34AC2Cy5h2nZmAI,,,,,33.8775,-84.5017,anonymous,EN,I agree to take part,654d921126d3f645f948a9ea,On-line sources only,71,50,50,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,654d921126d3f645f948a9ea,medicaid,Llama-2-instruct,3
2024-03-12 17:21:43,2024-03-12 17:23:16,IP Address,50.21.204.185,100,93,True,2024-03-12 17:23:17,R_2Fb61uDVJWguZFZ,,,,,40.3663,-105.524,anonymous,EN,I agree to take part,60c52df5ae57d6d7918e76f0,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,44,53,57,A political science graduate student,60c52df5ae57d6d7918e76f0,electoral college,OpenOrca,1
2024-03-12 17:21:01,2024-03-12 17:23:28,IP Address,98.207.227.235,100,147,True,2024-03-12 17:23:29,R_5huoc4XFvCcc41u,,,,,38.4354,-122.7128,anonymous,EN,I agree to take part,61501967e49a3d7e1977e4b4,On-line sources only,,,,,,,,,,,,,,,,,100,100,10,0,,,,,,,,,,,,,,,,,,,,,An AI language model,61501967e49a3d7e1977e4b4,solitary confinement,OpenOrca,1
2024-03-12 17:17:27,2024-03-12 17:23:32,IP Address,108.160.192.111,100,365,True,2024-03-12 17:23:33,R_57maiIbz26gQxme,,,,,41.892,-87.6416,anonymous,EN,I agree to take part,5e1536ed35a7a5b2e02a1088,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,93,96,,,,,,,,,A political strategist / consultant,5e1536ed35a7a5b2e02a1088,felons voting,Llama-2-instruct,1
2024-03-12 17:22:15,2024-03-12 17:25:50,IP Address,75.90.180.153,100,214,True,2024-03-12 17:25:50,R_1ypOJvZpuWWJjC9,,,,,29.8097,-82.4675,anonymous,EN,I agree to take part,62853fe01fa0d21c4daacfcb,On-line sources only,,,,,45,40,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,62853fe01fa0d21c4daacfcb,veteran healthcare,Llama-2-instruct,2
2024-03-12 17:22:33,2024-03-12 17:27:05,IP Address,69.131.194.114,100,272,True,2024-03-12 17:27:06,R_3kbmcqk0UodY4Cw,,,,,33.7485,-84.3871,anonymous,EN,I agree to take part,6568e3840d6ee01837c6bf13,On-line sources only,0,100,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,6568e3840d6ee01837c6bf13,medicaid,shareGPT,3
2024-03-12 17:25:34,2024-03-12 17:27:50,IP Address,138.88.107.32,100,135,True,2024-03-12 17:27:51,R_2HvoCBNrcOZSuOe,,,,,38.8574,-77.1,anonymous,EN,I agree to take part,631bcfaa7faf35d3abb91cbc,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,80,9,8,,,,,An AI language model,631bcfaa7faf35d3abb91cbc,affirmative action,Llama-2-instruct,3
2024-03-12 17:23:55,2024-03-12 17:27:57,IP Address,98.209.40.112,100,242,True,2024-03-12 17:27:58,R_5OCx5g8IADKG2dj,,,,,42.2956,-83.321,anonymous,EN,I agree to take part,5cbc97cd214b1a0001ccfa53,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,55,44,47,57,,,,,,,,,,,,,An AI language model,5cbc97cd214b1a0001ccfa53,border restrictions,shareGPT,1
2024-03-12 17:26:25,2024-03-12 17:28:07,IP Address,69.250.72.32,100,101,True,2024-03-12 17:28:07,R_6cV9AVFU68dJBIn,,,,,39.268,-76.851,anonymous,EN,I agree to take part,62e057323b4ee04dd8f508f6,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,54,100,,,,,,,,,An AI language model,62e057323b4ee04dd8f508f6,felons voting,GPT-4_Alpaca,2
2024-03-12 17:26:26,2024-03-12 17:28:14,IP Address,104.3.50.155,100,107,True,2024-03-12 17:28:14,R_7rFbTijKSxt9KVj,,,,,34.9578,-85.3012,anonymous,EN,I agree to take part,5ec069665945830d0d7619ab,On-line sources only,,,,,,,,,80,10,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,5ec069665945830d0d7619ab,pensions,Llama-2-instruct,2
2024-03-12 17:25:54,2024-03-12 17:29:10,IP Address,184.91.127.17,100,195,True,2024-03-12 17:29:11,R_8hm9m7Vqt008foe,,,,,28.7115,-81.5135,anonymous,EN,I agree to take part,5a0af6457ecfc50001be11da,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,A political science graduate student,5a0af6457ecfc50001be11da,assisted suicide,Llama-2-instruct,2
2024-03-12 17:25:22,2024-03-12 17:29:16,IP Address,174.54.140.180,100,234,True,2024-03-12 17:29:17,R_2p4R7tQoECWX82I,,,,,39.9301,-77.6601,anonymous,EN,I agree to take part,631b842a5603f48811a26093,On-line sources only,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,631b842a5603f48811a26093,medicaid,GPT-4_Alpaca,2
2024-03-12 17:27:57,2024-03-12 17:30:00,IP Address,174.18.41.16,100,122,True,2024-03-12 17:30:00,R_2oXztwxadbNZie3,,,,,32.185,-110.8171,anonymous,EN,I agree to take part,62db005bae68d37fe24b50da,On-line sources only,,,,,10,90,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,62db005bae68d37fe24b50da,veteran healthcare,OpenOrca,2
2024-03-12 17:28:02,2024-03-12 17:31:10,IP Address,71.191.90.127,100,188,True,2024-03-12 17:31:11,R_3CEqB1LompLPG10,,,,,39.0397,-77.1918,anonymous,EN,I agree to take part,65b26c54f70d2afbe1a7bced,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35,79,100,An AI language model,65b26c54f70d2afbe1a7bced,electoral college,shareGPT,1
2024-03-12 17:29:26,2024-03-12 17:31:18,IP Address,64.179.166.65,100,112,True,2024-03-12 17:31:19,R_5Xy56dO29bCyoJb,,,,,43.449,-96.6826,anonymous,EN,I agree to take part,64145d019e20e38b58b208c1,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,77,100,,,,,,,,,,,,,,,,,A political journalist,64145d019e20e38b58b208c1,assisted suicide,GPT-4_Alpaca,2
2024-03-12 17:28:05,2024-03-12 17:31:27,IP Address,174.73.137.131,100,201,True,2024-03-12 17:31:27,R_2sy6CS7oEda3h9D,,,,,33.4654,-112.4781,anonymous,EN,I agree to take part,6110987b6efd3ca6a745836b,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,72,36,40,,,,,An AI language model,6110987b6efd3ca6a745836b,affirmative action,GPT-4_Alpaca,3
2024-03-12 17:29:53,2024-03-12 17:32:03,IP Address,134.215.135.32,100,129,True,2024-03-12 17:32:03,R_30zdbDK99wQprVf,,,,,32.8954,-105.948,anonymous,EN,I agree to take part,632dccba9a7ede8486ed750e,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,43,36,43,,,,,A political science graduate student,632dccba9a7ede8486ed750e,affirmative action,OpenOrca,1
2024-03-12 17:30:25,2024-03-12 17:32:15,IP Address,23.112.24.172,100,110,True,2024-03-12 17:32:16,R_2NghMIvtOEkw5YK,,,,,40.0744,-82.7962,anonymous,EN,I agree to take part,62c2f70f10a2a5cf48c9ab2f,On-line sources only,,,,,,,,,,,,,,,,,7,98,21,0,,,,,,,,,,,,,,,,,,,,,A political journalist,62c2f70f10a2a5cf48c9ab2f,solitary confinement,GPT-4_Alpaca,1
2024-03-12 17:28:54,2024-03-12 17:32:27,IP Address,104.139.38.133,100,212,True,2024-03-12 17:32:27,R_3aol56U6Yn1NLpf,,,,,35.2497,-81.1369,anonymous,EN,I agree to take part,651041a4f733fb771bbbed94,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,49,31,53,,,,,,,,,A political journalist,651041a4f733fb771bbbed94,felons voting,shareGPT,3
2024-03-12 17:22:51,2024-03-12 17:32:46,IP Address,107.211.20.15,100,594,True,2024-03-12 17:32:46,R_20uYfPzYCgaWaBj,,,,,30.4588,-91.0581,anonymous,EN,I agree to take part,55c5d75efdf99b255411b190,On-line sources only,,,,,,,,,,,,,75,30,50,50,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,55c5d75efdf99b255411b190,foreign aid,Llama-2-instruct,1
